tx_id,user_id,merchant_id,tx_timestamp,amount,channel,status,device_id,injected_scenario
T0000315,U00798,M0108,2026-01-02 14:01:13,52467.62,mobile,approved,D00752,normal
T0000316,U00336,M0035,2026-01-02 14:01:13,862.25,online,approved,D00038,normal
T0000317,U00207,M0008,2026-01-02 14:20:26,596.57,card_present,approved,D00974,normal
T0000318,U00552,M0010,2026-01-02 14:21:30,6707.94,card_present,approved,D00215,normal
T0000319,U00671,M0056,2026-01-02 14:23:41,4196.39,online,approved,D00657,normal
T0000320,U00136,M0016,2026-01-02 14:28:00,1070.51,mobile,approved,D00777,normal
T0000321,U00785,M0090,2026-01-02 14:35:53,10928.18,card_present,approved,D00675,normal
T0000322,U00507,M0106,2026-01-02 14:37:05,2051.95,online,approved,D00901,normal
T0000323,U00413,M0007,2026-01-02 14:40:02,10239.65,card_present,declined,D00280,normal
T0000324,U00753,M0104,2026-01-02 14:42:51,1823.06,online,approved,D01386,normal
T0000325,U00652,M0066,2026-01-02 14:58:42,6232.24,card_present,approved,D00563,normal
T0000326,U00509,M0071,2026-01-02 15:02:14,663.06,card_present,approved,D00741,normal
T0000327,U00494,M0085,2026-01-02 15:03:54,7663.82,card_present,approved,D00508,normal
T0000328,U00527,M0091,2026-01-02 15:05:44,7063.19,card_present,approved,D00764,normal
T0000329,U00697,M0034,2026-01-02 15:07:15,876.18,online,approved,D00323,normal
T0000330,U00456,M0015,2026-01-02 15:14:28,2224.36,online,approved,D01332,normal
T0000331,U00046,M0014,2026-01-02 15:16:19,1409.95,online,approved,D01073,normal
T0000332,U00346,M0032,2026-01-02 15:36:41,1239.92,card_present,approved,D01078,normal
T0000333,U00304,M0024,2026-01-02 15:47:12,36378.17,card_present,approved,D00057,normal
T0000334,U00671,M0100,2026-01-02 16:11:16,2352.28,card_present,approved,D00970,normal
T0000335,U00486,M0030,2026-01-02 16:22:26,6063.45,card_present,approved,D01168,normal
T0000336,U00759,M0061,2026-01-02 16:28:14,1133.18,online,approved,D00321,normal
T0000337,U00792,M0057,2026-01-02 16:30:59,3164.36,online,approved,D00006,normal
T0000338,U00317,M0117,2026-01-02 16:34:05,1393.09,card_present,approved,D00747,normal
T0000339,U00766,M0010,2026-01-02 16:38:00,4196.34,card_present,approved,D00363,normal
T0000340,U00086,M0035,2026-01-02 16:42:31,1750.26,mobile,approved,D00052,normal
T0000341,U00016,M0034,2026-01-02 16:45:21,894.89,card_present,approved,D00497,normal
T0000342,U00093,M0030,2026-01-02 16:52:39,1204.89,card_present,approved,D01577,normal
T0000343,U00609,M0022,2026-01-02 17:07:15,598.48,card_present,approved,D00270,normal
T0000344,U00312,M0016,2026-01-02 17:15:34,726.6,card_present,approved,D01115,normal
T0000345,U00259,M0067,2026-01-02 17:17:30,25590.14,mobile,approved,D00921,normal
T0000346,U00462,M0108,2026-01-02 17:21:09,7979.27,card_present,approved,D00245,normal
T0000347,U00531,M0112,2026-01-02 17:25:13,1373.52,card_present,approved,D01128,normal
T0000348,U00539,M0106,2026-01-02 17:40:40,2707.58,mobile,approved,D01294,normal
T0000349,U00572,M0108,2026-01-02 17:45:04,21496.72,card_present,approved,D00154,normal
T0000350,U00528,M0105,2026-01-02 17:50:31,6856.43,online,approved,D00090,normal
T0000351,U00748,M0097,2026-01-02 17:52:10,29116.89,card_present,approved,D00722,normal
T0000352,U00357,M0008,2026-01-02 17:55:02,788.59,card_present,approved,D00169,normal
T0000353,U00249,M0045,2026-01-02 17:59:29,3746.99,card_present,approved,D00045,normal
T0000354,U00442,M0069,2026-01-02 18:00:20,301.44,card_present,approved,D01599,normal
T0000355,U00479,M0060,2026-01-02 18:00:40,747.16,online,approved,D01459,normal
T0000356,U00136,M0036,2026-01-02 18:06:33,1610.06,online,approved,D00646,normal
T0000357,U00334,M0101,2026-01-02 18:08:52,3439.02,online,approved,D00140,normal
T0000358,U00659,M0035,2026-01-02 18:17:31,3370.13,card_present,approved,D00570,normal
T0000359,U00660,M0062,2026-01-02 18:20:03,1920.75,card_present,approved,D00196,normal
T0000360,U00446,M0108,2026-01-02 18:24:43,25826.26,card_present,declined,D01347,normal
T0000361,U00314,M0117,2026-01-02 18:31:28,1340.47,card_present,approved,D00672,normal
T0000362,U00408,M0098,2026-01-02 18:33:08,2117.41,mobile,approved,D01174,normal
T0000363,U00118,M0031,2026-01-02 18:48:11,1484.18,card_present,approved,D00920,normal
T0000364,U00197,M0061,2026-01-02 18:52:02,1519.24,card_present,approved,D01386,normal
T0000365,U00668,M0018,2026-01-02 18:54:29,1749.31,card_present,approved,D00452,normal
T0000366,U00062,M0003,2026-01-02 19:02:48,7792.08,online,approved,D00139,normal
T0000367,U00547,M0093,2026-01-02 19:03:38,1902.1,card_present,approved,D01136,normal
T0000368,U00377,M0036,2026-01-02 19:19:57,276.67,card_present,approved,D00860,normal
T0000369,U00549,M0031,2026-01-02 19:22:10,1226.65,card_present,approved,D00645,normal
T0000370,U00420,M0104,2026-01-02 19:26:53,497.77,card_present,approved,D00015,normal
T0000371,U00134,M0034,2026-01-02 19:27:51,1431.14,card_present,approved,D00789,normal
T0000372,U00429,M0024,2026-01-02 19:31:01,3883.03,card_present,approved,D00425,normal
T0000373,U00216,M0061,2026-01-02 19:32:07,949.63,card_present,approved,D01051,normal
T0000374,U00288,M0020,2026-01-02 19:45:16,1544.64,online,approved,D01557,normal
T0000375,U00648,M0116,2026-01-02 19:45:17,20181.0,card_present,approved,D01179,normal
T0000376,U00191,M0041,2026-01-02 19:50:46,2568.89,card_present,approved,D00143,normal
T0000377,U00150,M0087,2026-01-02 19:58:43,1356.25,card_present,approved,D01427,normal
T0000378,U00598,M0049,2026-01-02 20:00:02,2420.35,mobile,approved,D00820,normal
T0000379,U00391,M0097,2026-01-02 20:04:43,38062.97,online,approved,D01313,normal
T0000380,U00538,M0010,2026-01-02 20:08:13,6613.67,card_present,approved,D01272,normal
T0000381,U00127,M0079,2026-01-02 20:13:28,2418.5,online,approved,D00598,normal
T0000382,U00363,M0013,2026-01-02 20:14:36,2123.82,card_present,approved,D01391,normal
T0000383,U00181,M0061,2026-01-02 20:19:48,811.87,card_present,approved,D01120,normal
T0000384,U00486,M0030,2026-01-02 20:21:20,5275.36,online,approved,D00267,normal
T0000385,U00113,M0102,2026-01-02 20:21:50,835.3,card_present,approved,D01209,normal
T0000386,U00247,M0027,2026-01-02 20:31:09,555.49,mobile,declined,D00545,normal
T0000387,U00459,M0102,2026-01-02 20:33:15,1978.41,card_present,approved,D00704,normal
T0000388,U00396,M0106,2026-01-02 20:36:29,1343.53,online,approved,D01220,normal
T0000389,U00223,M0069,2026-01-02 20:44:10,806.29,online,approved,D00841,normal
T0000390,U00363,M0032,2026-01-02 20:51:15,2779.37,online,approved,D01370,normal
T0000391,U00221,M0061,2026-01-02 21:10:02,1496.95,mobile,approved,D00515,normal
T0000392,U00232,M0107,2026-01-02 21:21:51,44753.39,online,approved,D00545,normal
T0000393,U00180,M0049,2026-01-02 21:22:23,5610.85,card_present,approved,D00709,normal
T0000394,U00546,M0032,2026-01-02 21:24:02,1069.52,mobile,approved,D00431,normal
T0000395,U00489,M0108,2026-01-02 21:31:52,8957.37,mobile,approved,D00509,normal
T0000396,U00597,M0057,2026-01-02 21:34:48,4189.03,card_present,approved,D01028,normal
T0000397,U00730,M0117,2026-01-02 21:35:16,3887.33,online,approved,D00007,normal
T0000398,U00236,M0102,2026-01-02 21:37:56,1601.81,online,approved,D01310,normal
T0000399,U00742,M0061,2026-01-02 21:40:09,903.49,online,approved,D01523,normal
T0000400,U00282,M0075,2026-01-02 21:43:09,690.75,card_present,approved,D00587,normal
T0000401,U00694,M0031,2026-01-02 21:43:31,1021.23,card_present,approved,D01515,normal
T0000402,U00690,M0037,2026-01-02 21:43:45,986.0,card_present,approved,D00888,normal
T0000403,U00266,M0102,2026-01-02 21:46:12,2754.39,card_present,declined,D01599,normal
T0000404,U00538,M0118,2026-01-02 21:57:22,661.7,card_present,approved,D00571,normal
T0000405,U00521,M0111,2026-01-02 22:08:19,1745.41,card_present,approved,D00778,normal
T0000406,U00384,M0095,2026-01-02 22:15:05,14171.61,online,approved,D00581,normal
T0000407,U00634,M0117,2026-01-02 22:18:33,3023.15,online,approved,D01177,normal
T0000408,U00016,M0102,2026-01-02 22:18:42,2095.17,mobile,approved,D01375,normal
T0000409,U00627,M0026,2026-01-02 22:19:42,902.15,card_present,approved,D00049,normal
T0000410,U00527,M0103,2026-01-02 22:29:15,1874.14,online,approved,D01425,normal
T0000411,U00150,M0030,2026-01-02 22:31:46,1926.36,card_present,approved,D01322,normal
T0000412,U00018,M0092,2026-01-02 22:35:41,31197.39,card_present,approved,D00682,normal
T0000413,U00574,M0108,2026-01-02 22:44:28,20269.77,online,approved,D00075,normal
T0000414,U00794,M0074,2026-01-03 00:23:38,779.67,mobile,approved,D00105,normal
T0000415,U00402,M0110,2026-01-03 01:15:40,15962.18,online,approved,D00046,normal
T0000416,U00799,M0011,2026-01-03 01:40:58,1429.49,mobile,approved,D00993,normal
T0000417,U00150,M0032,2026-01-03 03:34:37,644.21,card_present,declined,D00797,normal
T0000418,U00544,M0107,2026-01-03 03:35:41,8847.45,card_present,approved,D00261,normal
T0000419,U00739,M0067,2026-01-03 04:04:29,5317.84,online,approved,D01246,normal
T0000420,U00226,M0002,2026-01-03 04:11:36,1301.61,mobile,approved,D00082,normal
T0000421,U00334,M0099,2026-01-03 04:19:17,5785.2,mobile,approved,D01460,normal
T0000422,U00094,M0066,2026-01-03 04:42:12,9858.71,online,approved,D00396,normal
T0000423,U00420,M0023,2026-01-03 04:43:57,571.73,card_present,approved,D00667,normal
T0000424,U00685,M0061,2026-01-03 07:04:31,1482.38,card_present,approved,D01305,normal
T0000425,U00746,M0063,2026-01-03 07:05:52,1892.25,card_present,approved,D00496,normal
T0000426,U00400,M0017,2026-01-03 07:09:38,707.24,online,approved,D01334,normal
T0000427,U00635,M0031,2026-01-03 07:16:48,8184.6,card_present,approved,D01297,normal
T0000428,U00585,M0058,2026-01-03 07:20:54,754.87,online,approved,D00853,normal
T0000429,U00567,M0011,2026-01-03 07:21:48,4321.92,online,declined,D00463,normal
T0000430,U00310,M0078,2026-01-03 07:23:25,3152.45,online,approved,D01469,normal
T0000431,U00197,M0004,2026-01-03 07:23:56,5222.67,card_present,approved,D00858,normal
T0000432,U00289,M0105,2026-01-03 07:28:53,10499.85,online,approved,D00105,normal
T0000433,U00087,M0037,2026-01-03 07:34:27,1251.81,card_present,approved,D00311,normal
T0000434,U00376,M0061,2026-01-03 07:37:23,938.81,card_present,approved,D00531,normal
T0000435,U00772,M0007,2026-01-03 07:42:34,15899.42,online,approved,D01235,normal
T0000436,U00086,M0120,2026-01-03 07:43:15,1354.93,card_present,approved,D00725,normal
T0000437,U00065,M0102,2026-01-03 07:55:58,483.19,card_present,approved,D00112,normal
T0000438,U00576,M0036,2026-01-03 08:04:19,1562.74,mobile,approved,D01023,normal
T0000439,U00289,M0043,2026-01-03 08:12:34,6075.81,card_present,approved,D00433,normal
T0000440,U00072,M0108,2026-01-03 08:15:28,33660.13,card_present,approved,D00102,normal
T0000441,U00632,M0108,2026-01-03 08:18:40,27480.37,card_present,approved,D01450,normal
T0000442,U00335,M0048,2026-01-03 08:19:39,1325.75,online,approved,D00741,normal
T0000443,U00118,M0031,2026-01-03 08:23:58,4010.94,card_present,approved,D00402,normal
T0000444,U00452,M0002,2026-01-03 08:27:35,678.33,card_present,approved,D00884,normal
T0000445,U00047,M0026,2026-01-03 08:37:44,1784.43,card_present,approved,D00295,normal
T0000446,U00070,M0072,2026-01-03 08:47:36,2788.62,online,approved,D00465,normal
T0000447,U00441,M0027,2026-01-03 08:50:36,1247.79,online,approved,D00840,normal
T0000448,U00650,M0056,2026-01-03 09:03:11,4300.03,online,approved,D01054,normal
T0000449,U00442,M0105,2026-01-03 09:03:30,5896.37,card_present,approved,D01539,normal
T0000450,U00151,M0085,2026-01-03 09:05:01,1346.81,card_present,approved,D01415,normal
T0000451,U00609,M0002,2026-01-03 09:05:35,1186.08,online,declined,D01013,normal
T0000452,U00346,M0092,2026-01-03 09:07:25,22069.79,mobile,approved,D01224,normal
T0000453,U00242,M0061,2026-01-03 09:11:01,1598.77,mobile,approved,D01328,normal
T0000454,U00029,M0057,2026-01-03 09:27:30,4665.51,mobile,approved,D00860,normal
T0000455,U00122,M0040,2026-01-03 09:35:01,40596.83,mobile,approved,D01301,normal
T0000456,U00372,M0091,2026-01-03 09:38:16,11925.89,card_present,approved,D00194,normal
T0000457,U00394,M0057,2026-01-03 09:47:32,4519.47,card_present,approved,D01507,normal
T0000458,U00320,M0054,2026-01-03 09:50:13,1290.59,card_present,approved,D00062,normal
T0000459,U00746,M0067,2026-01-03 09:51:26,6995.24,online,approved,D00199,normal
T0000460,U00719,M0034,2026-01-03 09:52:07,479.09,card_present,declined,D01036,normal
T0000461,U00254,M0074,2026-01-03 09:52:14,905.3,mobile,approved,D01516,normal
T0000462,U00196,M0093,2026-01-03 09:59:27,2114.61,card_present,approved,D00527,normal
T0000463,U00683,M0114,2026-01-03 10:02:28,3253.0,card_present,approved,D00256,normal
T0000464,U00014,M0012,2026-01-03 10:05:12,590.59,card_present,approved,D00241,normal
T0000465,U00755,M0068,2026-01-03 10:05:23,810.02,card_present,approved,D00978,normal
T0000466,U00601,M0059,2026-01-03 10:05:51,13464.16,online,approved,D01244,normal
T0000467,U00622,M0087,2026-01-03 10:07:17,1958.06,online,approved,D01080,normal
T0000468,U00385,M0104,2026-01-03 10:09:04,1809.72,online,approved,D00915,normal
T0000469,U00378,M0052,2026-01-03 10:22:23,1294.42,card_present,approved,D00168,normal
T0000470,U00747,M0023,2026-01-03 10:31:23,1252.45,card_present,approved,D00766,normal
T0000471,U00148,M0098,2026-01-03 10:35:02,920.66,online,approved,D01261,normal
T0000472,U00066,M0081,2026-01-03 10:35:19,756.62,mobile,approved,D00976,normal
T0000473,U00447,M0093,2026-01-03 10:36:43,2139.11,card_present,approved,D00203,normal
T0000474,U00470,M0058,2026-01-03 10:50:00,798.47,card_present,approved,D00340,normal
T0000475,U00526,M0051,2026-01-03 10:58:09,2114.73,online,approved,D01351,normal
T0000476,U00642,M0035,2026-01-03 11:01:38,351.2,card_present,approved,D00332,normal
T0000477,U00700,M0018,2026-01-03 11:02:57,4138.46,card_present,declined,D00843,normal
T0000478,U00724,M0032,2026-01-03 11:03:04,1789.26,online,approved,D00075,normal
T0000479,U00038,M0093,2026-01-03 11:06:41,2986.65,card_present,approved,D00868,normal
T0000480,U00781,M0117,2026-01-03 11:06:46,371.93,card_present,approved,D00524,normal
T0000481,U00417,M0091,2026-01-03 11:09:39,5253.88,online,approved,D00853,normal
T0000482,U00010,M0035,2026-01-03 11:14:51,515.5,card_present,approved,D00811,normal
T0000483,U00433,M0082,2026-01-03 11:24:20,6909.31,online,approved,D00875,normal
T0000484,U00539,M0049,2026-01-03 11:25:43,1299.95,card_present,approved,D00527,normal
T0000485,U00291,M0102,2026-01-03 11:32:55,387.24,card_present,approved,D00650,normal
T0000486,U00224,M0091,2026-01-03 11:37:16,5644.75,card_present,approved,D00172,normal
T0000487,U00559,M0008,2026-01-03 11:39:47,478.54,card_present,approved,D01336,normal
T0000488,U00345,M0024,2026-01-03 11:45:16,11521.58,card_present,approved,D00670,normal
T0000489,U00789,M0069,2026-01-03 11:46:22,499.94,card_present,approved,D00209,normal
T0000490,U00200,M0076,2026-01-03 11:55:26,897.28,card_present,approved,D00950,normal
T0000491,U00121,M0079,2026-01-03 11:59:25,2054.6,mobile,approved,D01340,normal
T0000492,U00043,M0107,2026-01-03 12:04:03,18410.99,mobile,approved,D00868,normal
T0000493,U00127,M0090,2026-01-03 12:07:16,20321.56,card_present,approved,D00708,normal
T0000494,U00192,M0066,2026-01-03 12:21:06,9317.85,mobile,approved,D01176,normal
T0000495,U00156,M0106,2026-01-03 12:21:28,3699.25,card_present,approved,D00701,normal
T0000496,U00345,M0047,2026-01-03 12:26:44,1781.64,mobile,approved,D00940,normal
T0000497,U00773,M0024,2026-01-03 12:27:03,14981.27,card_present,approved,D01562,normal
T0000498,U00652,M0046,2026-01-03 12:27:57,1441.6,card_present,approved,D01205,normal
T0000499,U00445,M0068,2026-01-03 12:30:15,567.05,card_present,approved,D00844,normal
T0000500,U00547,M0111,2026-01-03 12:34:48,3536.61,online,approved,D01468,normal
T0000501,U00381,M0077,2026-01-03 12:37:53,797.13,online,approved,D01300,normal
T0000502,U00232,M0098,2026-01-03 12:40:49,1270.49,online,approved,D00659,normal
T0000503,U00420,M0072,2026-01-03 12:52:28,1218.16,card_present,approved,D01396,normal
T0000504,U00185,M0115,2026-01-03 12:55:17,833.64,card_present,approved,D01372,normal
T0000505,U00082,M0010,2026-01-03 12:56:13,8865.2,card_present,approved,D00658,normal
T0000506,U00187,M0092,2026-01-03 12:57:21,20657.51,online,approved,D00232,normal
T0000507,U00134,M0085,2026-01-03 13:06:25,4366.46,online,approved,D01550,normal
T0000508,U00475,M0076,2026-01-03 13:07:22,1070.04,online,approved,D00179,normal
T0000509,U00247,M0104,2026-01-03 13:10:30,641.15,card_present,approved,D01359,normal
T0000510,U00235,M0049,2026-01-03 13:39:49,3997.81,online,approved,D01092,normal
T0000511,U00328,M0103,2026-01-03 13:45:12,729.45,online,approved,D00844,normal
T0000512,U00615,M0099,2026-01-03 13:47:00,7535.25,card_present,approved,D00847,normal
T0000513,U00469,M0014,2026-01-03 14:05:25,1926.86,mobile,approved,D00376,normal
T0000514,U00658,M0088,2026-01-03 14:14:29,33547.6,card_present,approved,D00784,normal
T0000515,U00270,M0108,2026-01-03 14:22:43,14471.48,online,approved,D01581,normal
T0000516,U00586,M0105,2026-01-03 14:27:27,3157.13,online,approved,D00688,normal
T0000517,U00084,M0020,2026-01-03 14:29:55,652.04,card_present,approved,D01581,normal
T0000518,U00521,M0067,2026-01-03 14:39:20,3384.25,card_present,approved,D00223,normal
T0000519,U00388,M0103,2026-01-03 14:40:56,3058.87,online,approved,D00893,normal
T0000520,U00622,M0029,2026-01-03 14:44:40,1955.43,online,approved,D00042,normal
T0000521,U00267,M0036,2026-01-03 14:46:09,323.8,card_present,approved,D00470,normal
T0000522,U00236,M0091,2026-01-03 14:51:21,8965.94,online,approved,D00124,normal
T0000523,U00183,M0021,2026-01-03 14:53:08,1170.73,online,approved,D01400,normal
T0000524,U00800,M0026,2026-01-03 14:57:53,759.59,online,approved,D00790,normal
T0000525,U00321,M0069,2026-01-03 15:05:09,752.88,online,approved,D00148,normal
T0000526,U00299,M0078,2026-01-03 15:06:03,2590.35,card_present,approved,D00312,normal
T0000527,U00451,M0069,2026-01-03 15:06:06,863.3,card_present,approved,D01231,normal
T0000528,U00133,M0104,2026-01-03 15:15:28,747.63,card_present,approved,D01180,normal
T0000529,U00400,M0030,2026-01-03 15:17:39,709.99,mobile,approved,D00417,normal
T0000530,U00716,M0103,2026-01-03 15:22:17,852.27,card_present,approved,D00129,normal
T0000531,U00388,M0012,2026-01-03 15:33:24,995.04,card_present,approved,D01496,normal
T0000532,U00149,M0059,2026-01-03 15:39:34,6334.24,card_present,approved,D00009,normal
T0000533,U00669,M0045,2026-01-03 15:45:39,4590.94,mobile,approved,D00089,normal
T0000534,U00376,M0035,2026-01-03 15:46:07,826.82,mobile,approved,D00769,normal
T0000535,U00101,M0088,2026-01-03 15:48:33,16187.37,card_present,approved,D00046,normal
T0000536,U00311,M0102,2026-01-03 15:58:56,3670.83,online,approved,D00608,normal
T0000537,U00528,M0091,2026-01-03 16:03:44,7345.17,online,approved,D00325,normal
T0000538,U00762,M0069,2026-01-03 16:05:19,4197.5,card_present,approved,D01168,normal
T0000539,U00312,M0036,2026-01-03 16:08:28,561.39,online,approved,D01308,normal
T0000540,U00033,M0102,2026-01-03 16:12:17,2693.8,online,approved,D00076,normal
T0000541,U00700,M0024,2026-01-03 16:23:23,11168.99,card_present,approved,D00298,normal
